Year,Year ending,Local Government Area,Offence Subdivision,Offence Group,CSA Drug Type,Offence Count
2015,December,Monash,C30 Drug use and possession,C32 Drug possession,Prescription,45
2015,December,Monash,C90 Other drug offences,C99 Other drug offences,Not Coded,5
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,7
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,13
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,Cocaine,2
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,3
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,GHB,3
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,Heroin,10
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,24
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,30
2015,December,Moonee Valley,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,2
2015,December,Moonee Valley,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,6
2015,December,Moonee Valley,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,14
2015,December,Moonee Valley,C30 Drug use and possession,C31 Drug use,Amphetamine,4
2015,December,Moonee Valley,C30 Drug use and possession,C31 Drug use,Cannabis,2
2015,December,Moonee Valley,C30 Drug use and possession,C31 Drug use,GHB,1
2015,December,Moonee Valley,C30 Drug use and possession,C31 Drug use,Heroin,2
2015,December,Moonee Valley,C30 Drug use and possession,C31 Drug use,Methylamphetamine,4
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Amphetamine,23
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Cannabis,114
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Cocaine,7
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Ecstasy,48
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,GHB,8
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Heroin,11
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,87
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Not Recorded,48
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Other,9
2015,December,Moonee Valley,C30 Drug use and possession,C32 Drug possession,Prescription,40
2015,December,Moonee Valley,C90 Other drug offences,C99 Other drug offences,Not Coded,239
2015,December,Moorabool,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,7
2015,December,Moorabool,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,8
2015,December,Moorabool,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,1
2015,December,Moorabool,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,8
2015,December,Moorabool,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,1
2015,December,Moorabool,C30 Drug use and possession,C31 Drug use,Cannabis,2
2015,December,Moorabool,C30 Drug use and possession,C31 Drug use,Cocaine,1
2015,December,Moorabool,C30 Drug use and possession,C31 Drug use,Methylamphetamine,2
2015,December,Moorabool,C30 Drug use and possession,C32 Drug possession,Amphetamine,13
2015,December,Moorabool,C30 Drug use and possession,C32 Drug possession,Cannabis,37
2015,December,Moorabool,C30 Drug use and possession,C32 Drug possession,Ecstasy,3
2015,December,Moorabool,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,17
2015,December,Moorabool,C30 Drug use and possession,C32 Drug possession,Not Recorded,3
2015,December,Moorabool,C30 Drug use and possession,C32 Drug possession,Other,3
2015,December,Moorabool,C30 Drug use and possession,C32 Drug possession,Prescription,4
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,4
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,29
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Cocaine,3
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,25
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,GHB,3
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Heroin,1
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,60
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,3
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,2
2015,December,Mornington Peninsula,C10 Drug dealing and trafficking,C12 Drug trafficking,Prescription,9
2015,December,Mornington Peninsula,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,21
2015,December,Mornington Peninsula,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,22
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,Amphetamine,12
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,Cannabis,11
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,Ecstasy,2
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,GHB,3
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,Heroin,1
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,Methylamphetamine,10
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,Not Recorded,1
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,Other,1
2015,December,Mornington Peninsula,C30 Drug use and possession,C31 Drug use,Prescription,1
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Amphetamine,30
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Cannabis,181
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Cocaine,7
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Ecstasy,38
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,GHB,14
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Heroin,2
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,127
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Not Recorded,29
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Other,14
2015,December,Mornington Peninsula,C30 Drug use and possession,C32 Drug possession,Prescription,36
2015,December,Mount Alexander,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,11
2015,December,Mount Alexander,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,3
2015,December,Mount Alexander,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,1
2015,December,Mount Alexander,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,2
2015,December,Mount Alexander,C30 Drug use and possession,C31 Drug use,Amphetamine,1
2015,December,Mount Alexander,C30 Drug use and possession,C32 Drug possession,Amphetamine,2
2015,December,Mount Alexander,C30 Drug use and possession,C32 Drug possession,Cannabis,35
2015,December,Mount Alexander,C30 Drug use and possession,C32 Drug possession,Ecstasy,1
2015,December,Mount Alexander,C30 Drug use and possession,C32 Drug possession,Heroin,1
2015,December,Mount Alexander,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,7
2015,December,Mount Alexander,C30 Drug use and possession,C32 Drug possession,Not Recorded,1
2015,December,Mount Alexander,C30 Drug use and possession,C32 Drug possession,Prescription,3
2015,December,Moyne,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,4
2015,December,Moyne,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,1
2015,December,Moyne,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,3
2015,December,Moyne,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,1
2015,December,Moyne,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,4
2015,December,Moyne,C30 Drug use and possession,C31 Drug use,Amphetamine,1
2015,December,Moyne,C30 Drug use and possession,C32 Drug possession,Amphetamine,3
2015,December,Moyne,C30 Drug use and possession,C32 Drug possession,Cannabis,14
2015,December,Moyne,C30 Drug use and possession,C32 Drug possession,Ecstasy,3
2015,December,Moyne,C30 Drug use and possession,C32 Drug possession,Heroin,1
2015,December,Moyne,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,4
2015,December,Moyne,C30 Drug use and possession,C32 Drug possession,Other,1
2015,December,Murrindindi,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,1
2015,December,Murrindindi,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,4
2015,December,Murrindindi,C30 Drug use and possession,C31 Drug use,Methylamphetamine,1
2015,December,Murrindindi,C30 Drug use and possession,C32 Drug possession,Cannabis,3
2015,December,Murrindindi,C30 Drug use and possession,C32 Drug possession,Prescription,1
2015,December,Nillumbik,C10 Drug dealing and trafficking,C11 Drug dealing,Not Recorded,1
2015,December,Nillumbik,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,5
2015,December,Nillumbik,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,3
2015,December,Nillumbik,C30 Drug use and possession,C31 Drug use,Cannabis,1
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Amphetamine,6
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Cannabis,39
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Cocaine,1
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Ecstasy,3
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,GHB,1
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Heroin,1
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,18
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Not Recorded,6
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Other,1
2015,December,Nillumbik,C30 Drug use and possession,C32 Drug possession,Prescription,5
2015,December,Northern Grampians,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,3
2015,December,Northern Grampians,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,7
2015,December,Northern Grampians,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,3
2015,December,Northern Grampians,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,7
2015,December,Northern Grampians,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,1
2015,December,Northern Grampians,C10 Drug dealing and trafficking,C12 Drug trafficking,Prescription,1
2015,December,Northern Grampians,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,3
2015,December,Northern Grampians,C30 Drug use and possession,C31 Drug use,Cannabis,1
2015,December,Northern Grampians,C30 Drug use and possession,C32 Drug possession,Amphetamine,1
2015,December,Northern Grampians,C30 Drug use and possession,C32 Drug possession,Cannabis,29
2015,December,Northern Grampians,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,8
2015,December,Northern Grampians,C30 Drug use and possession,C32 Drug possession,Not Recorded,3
2015,December,Northern Grampians,C30 Drug use and possession,C32 Drug possession,Prescription,13
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,2
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,12
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Cocaine,12
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,13
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,GHB,11
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Heroin,20
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,52
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,3
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,1
2015,December,Port Phillip,C10 Drug dealing and trafficking,C12 Drug trafficking,Prescription,5
2015,December,Port Phillip,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,7
2015,December,Port Phillip,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,16
2015,December,Port Phillip,C30 Drug use and possession,C31 Drug use,Amphetamine,1
2015,December,Port Phillip,C30 Drug use and possession,C31 Drug use,Ecstasy,1
2015,December,Port Phillip,C30 Drug use and possession,C31 Drug use,GHB,1
2015,December,Port Phillip,C30 Drug use and possession,C31 Drug use,Heroin,3
2015,December,Port Phillip,C30 Drug use and possession,C31 Drug use,Methylamphetamine,6
2015,December,Port Phillip,C30 Drug use and possession,C31 Drug use,Not Recorded,1
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Amphetamine,52
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Cannabis,187
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Cocaine,20
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Ecstasy,61
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,GHB,19
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Heroin,54
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,160
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Not Recorded,48
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Other,17
2015,December,Port Phillip,C30 Drug use and possession,C32 Drug possession,Prescription,140
2015,December,Port Phillip,C90 Other drug offences,C99 Other drug offences,Not Coded,3
2015,December,Pyrenees,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,1
2015,December,Pyrenees,C10 Drug dealing and trafficking,C12 Drug trafficking,Cocaine,1
2015,December,Pyrenees,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,3
2015,December,Pyrenees,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,3
2015,December,Pyrenees,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,3
2015,December,Pyrenees,C30 Drug use and possession,C31 Drug use,Amphetamine,1
2015,December,Pyrenees,C30 Drug use and possession,C31 Drug use,Ecstasy,1
2015,December,Pyrenees,C30 Drug use and possession,C31 Drug use,Methylamphetamine,2
2015,December,Pyrenees,C30 Drug use and possession,C32 Drug possession,Amphetamine,1
2015,December,Pyrenees,C30 Drug use and possession,C32 Drug possession,Cannabis,8
2015,December,Pyrenees,C30 Drug use and possession,C32 Drug possession,Not Recorded,1
2015,December,Pyrenees,C30 Drug use and possession,C32 Drug possession,Other,2
2015,December,Queenscliffe,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,1
2015,December,Queenscliffe,C30 Drug use and possession,C32 Drug possession,Cannabis,1
2015,December,South Gippsland,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,1
2015,December,South Gippsland,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,6
2015,December,South Gippsland,C10 Drug dealing and trafficking,C12 Drug trafficking,Cocaine,1
2015,December,South Gippsland,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,1
2015,December,South Gippsland,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,6
